"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"POLR2J3",2.79283359246172e-17,-0.425641931550808,0.46,0.631,9.41017350644053e-13
"ZEB2-AS1",3.14010869546421e-17,0.271067327373315,0.164,0.069,1.05802822384971e-12
"RPS3A",3.74777029577751e-17,-0.308752708584686,0.995,0.988,1.26277372345927e-12
"EFHD2",3.88897518343248e-17,0.331197801056517,0.589,0.545,1.31035129830574e-12
"HPSE",4.29060712759013e-17,0.320644754286143,0.159,0.069,1.44567716557022e-12
"CD33",5.53143029236669e-17,0.33574023731301,0.32,0.22,1.86376012271003e-12
"APP",6.06077270780384e-17,-0.350089427511062,0.232,0.366,2.04211675616743e-12
"LITAF",6.50843665831279e-17,0.371085565195193,0.518,0.443,2.19295264765191e-12
"GABPB1-AS1",6.62870869375713e-17,-0.352150329526672,0.174,0.293,2.23347710727453e-12
"ASGR2",6.88097971402413e-17,0.254292133921033,0.121,0.038,2.31847730484329e-12
"PYGL",6.91764712082147e-17,0.388026782339145,0.387,0.299,2.33083202088959e-12
"HMGN2",8.62146856028425e-17,-0.512988483677173,0.802,0.84,2.90491761670217e-12
"CSF1R",9.78338971835977e-17,0.326992980823272,0.293,0.182,3.29641533170414e-12
"KLF10",9.91808064067633e-17,0.421009047290611,0.444,0.358,3.34179809106948e-12
"GBP5",1.13515366325532e-16,0.326166641921161,0.278,0.166,3.82478675297247e-12
"MYD88",1.3910469634727e-16,0.376376485739934,0.362,0.274,4.68699363872493e-12
"ZNF207",1.65131551309821e-16,-0.277961519385134,0.474,0.671,5.56394248983311e-12
"MLXIP",1.70717362296638e-16,-0.472236697201448,0.306,0.473,5.75215080522293e-12
"EGR2",2.35641564023869e-16,0.32077910806686,0.177,0.082,7.93970685822026e-12
"TUFM",2.62961153052628e-16,-0.260484246122616,0.515,0.681,8.86021309095526e-12
"NR4A1",2.71024205276355e-16,0.324279287937208,0.36,0.248,9.1318895725815e-12
"GSTO1",2.73570074589955e-16,0.301645216885108,0.674,0.666,9.21767009323396e-12
"CTB-61M7.2",3.96143628459388e-16,0.258421830385389,0.269,0.155,1.33476634173106e-11
"NDUFC2",4.00842574684553e-16,-0.270987232492,0.539,0.681,1.35059897114213e-11
"RBM25",4.11449385992527e-16,-0.292615835696245,0.546,0.714,1.38633756116322e-11
"PPP1CA",4.73292101204201e-16,0.264141973633919,0.701,0.685,1.59471040579743e-11
"YPEL5",5.59963914589902e-16,0.292017585989873,0.64,0.58,1.88674241381922e-11
"SMARCD3",5.64930092415697e-16,0.30698984855978,0.253,0.15,1.90347545338545e-11
"PRPF38B",6.3300694772267e-16,-0.265924883619315,0.398,0.577,2.13285360965676e-11
"KIAA0513",6.70723604390874e-16,0.290325340406264,0.192,0.097,2.25993611263461e-11
"KCNQ1OT1",6.81842941193176e-16,-0.264695702715616,0.112,0.206,2.29740160605629e-11
"PEA15",7.2530771231314e-16,0.377490539372037,0.27,0.174,2.44385180586789e-11
"BLVRA",7.45050377034274e-16,0.4212825785275,0.448,0.404,2.51037274037928e-11
"PLXDC2",8.5377215350917e-16,0.339349660725167,0.396,0.294,2.8766998940338e-11
"COX8A",8.66018420454142e-16,-0.288012807993917,0.702,0.789,2.91796246587819e-11
"WDFY2",9.64201396490258e-16,-0.339656871655634,0.332,0.485,3.24878018533428e-11
"SIAH2",1.01671802318526e-15,-0.281246441425695,0.243,0.381,3.42572970732043e-11
"ZDHHC7",1.09323406824857e-15,0.352842255346493,0.256,0.165,3.68354286955674e-11
"GLT1D1",1.25284116880548e-15,0.273499747648634,0.15,0.064,4.22132303417319e-11
"HBA1",1.3985430476729e-15,-0.683092957707216,0.079,0.156,4.71225094482905e-11
"MSRB1",1.46231354308541e-15,0.397600123177639,0.358,0.272,4.92711925207198e-11
"HNRNPA2B1",1.54252194788198e-15,-0.291931789982126,0.901,0.916,5.19737345119353e-11
"SLC24A4",1.54536368518039e-15,0.313994175272938,0.268,0.163,5.20694840084679e-11
"PRCP",1.56458527661423e-15,0.389278944788423,0.372,0.292,5.27171363102398e-11
"FXYD5",1.67447757470317e-15,0.267155354359162,0.783,0.752,5.64198474020485e-11
"PRAM1",1.78383382766404e-15,0.346468778748805,0.42,0.332,6.01044969893122e-11
"SRSF3",2.36683489419854e-15,-0.27217719822973,0.806,0.86,7.97481349251257e-11
"HVCN1",2.45180267394493e-15,0.347992122793222,0.284,0.19,8.26110392959004e-11
"SH3BP2",2.70825838783274e-15,0.308630929878265,0.342,0.241,9.12520581196365e-11
"H1FX",3.34965224718715e-15,-0.366439259592741,0.621,0.757,1.12863182816724e-10
"RNF19B",3.99358711752551e-15,0.358362077995538,0.227,0.136,1.34559924337905e-10
"RHOU",4.59967473825369e-15,0.324007023489487,0.202,0.111,1.5498144063072e-10
"FCGR3A",5.27967425086596e-15,0.2523444944952,0.148,0.062,1.77893344208678e-10
"MOB3A",5.81243908687412e-15,0.351078476563754,0.333,0.246,1.95844322593136e-10
"CCL4",6.48129993703912e-15,0.666680599840968,0.196,0.1,2.18380920078596e-10
"UCP2",6.54332524005267e-15,0.378589595000284,0.599,0.583,2.20470800638335e-10
"H2AFZ",6.62257790099071e-15,-0.497155480110685,0.728,0.792,2.23141139795981e-10
"SLC8A1",6.78973008594232e-15,0.269091153982538,0.226,0.13,2.28773165515741e-10
"ATG3",8.25675132767564e-15,0.342571537786609,0.522,0.496,2.78202979234703e-10
"METTL9",1.14556880775019e-14,0.356780126994805,0.629,0.631,3.85987954083349e-10
"HEXB",1.1960921698629e-14,0.419127673504143,0.395,0.338,4.03011295713605e-10
"PPIB",1.21993271985953e-14,-0.356252053626792,0.588,0.717,4.1104413062947e-10
"ACSL1",1.26978311889434e-14,0.352921246541667,0.321,0.223,4.27840724080258e-10
"H2AFV",1.43888005067775e-14,-0.289309066659005,0.544,0.685,4.84816244275362e-10
"BRK1",1.59442193292435e-14,0.265263458450138,0.69,0.699,5.37224526079529e-10
"NDUFS5",2.00774827380512e-14,-0.287608648591508,0.714,0.784,6.76490703375898e-10
"OSCAR",2.33359518463197e-14,0.277841709962821,0.211,0.118,7.86281561509896e-10
"CYTH1",3.00457808382438e-14,0.33361517272773,0.363,0.283,1.01236253956379e-09
"CYTIP",3.35742618283462e-14,0.292520474986042,0.41,0.318,1.1312511780443e-09
"CSK",3.57875060315812e-14,0.382267699998906,0.51,0.482,1.2058242282281e-09
"VEGFA",4.17097462429686e-14,0.343996714727163,0.252,0.155,1.40536818991058e-09
"NADK",6.20906006134048e-14,0.387305825781189,0.362,0.289,2.09208069706806e-09
"SNX27",6.86249962800858e-14,0.372392364315125,0.333,0.253,2.31225062466121e-09
"RASSF2",7.015654032833e-14,0.362130902891455,0.42,0.35,2.36385446982275e-09
"CCNY",8.69254994414499e-14,0.407189107320405,0.432,0.385,2.92886777818021e-09
"IFIT3",8.84309622103162e-14,0.414004815929733,0.166,0.087,2.97959284071439e-09
"TUBA1B",9.1564865448117e-14,-0.644319196094236,0.845,0.864,3.08518657640885e-09
"GAS7",9.83405664806874e-14,0.314789046892363,0.336,0.241,3.31348704700028e-09
"LAMTOR1",1.15742461214695e-13,0.256693653505727,0.641,0.644,3.89982648816792e-09
"RARA",1.41254782528459e-13,0.329715208431083,0.26,0.173,4.75943864251391e-09
"EGR3",1.82485531064999e-13,0.301397121620183,0.157,0.076,6.14866748370407e-09
"PICALM",1.91636618270482e-13,0.357454059756354,0.407,0.347,6.45700421600561e-09
"KDM7A",2.436967250551e-13,0.313531377219954,0.244,0.154,8.21111745400656e-09
"RP11-596C23.2",2.4536980212618e-13,0.273318704007403,0.167,0.087,8.26749011283951e-09
"HSD17B11",3.50566349977972e-13,0.340794246070593,0.585,0.587,1.18119825961578e-08
"IFI16",4.12959993955405e-13,0.350042043830866,0.521,0.485,1.39142740363334e-08
"TBC1D9",4.51470025524975e-13,0.285147584900053,0.206,0.123,1.52118310400385e-08
"TET2",4.78666404029894e-13,0.364399085746975,0.405,0.331,1.61281858173833e-08
"SYK",6.51991835041961e-13,0.328659379011725,0.511,0.474,2.19682128899038e-08
"SLC27A3",7.37583615657455e-13,0.316153336311305,0.291,0.21,2.48521423459623e-08
"CCL4L2",7.99944174093328e-13,0.440668228582595,0.176,0.089,2.69533190019006e-08
"RBMS1",9.06031613203026e-13,0.363711014782805,0.47,0.438,3.05278291752628e-08
"TMEM107",9.38510247267925e-13,0.489112225833722,0.36,0.303,3.16221642714455e-08
"EHBP1L1",1.37537624855663e-12,0.308260539391591,0.467,0.406,4.63419273188672e-08
"LAMP1",1.40572611623235e-12,0.352431693398246,0.507,0.492,4.73645357603327e-08
"ZYX",1.52051949968426e-12,0.272615328393719,0.498,0.443,5.12323840223615e-08
"ITGAX",1.79238238737123e-12,0.26928665409458,0.294,0.202,6.03925321600862e-08
"RAB27A",1.85503933882879e-12,0.352972418471507,0.376,0.303,6.25036954824972e-08
"NABP1",1.91901903973874e-12,0.293439231881205,0.226,0.143,6.46594275249571e-08
"SRSF2",2.01227514049945e-12,-0.278216327718565,0.613,0.737,6.78015985839886e-08
"GPCPD1",2.50415946104742e-12,0.360238187643463,0.386,0.317,8.43751488805318e-08
"TBL1X",2.61123310731981e-12,0.319996078181544,0.222,0.143,8.79828883180335e-08
"PARP9",5.28712604879566e-12,0.317719002736128,0.258,0.18,1.78144425088121e-07
"PLAC8",5.8105982092005e-12,-0.489509207091962,0.535,0.636,1.95782296060802e-07
"ISG15",6.23050714268845e-12,0.707072567699289,0.371,0.326,2.09930707665745e-07
"DPYSL2",7.75079040327272e-12,0.38401548472782,0.394,0.34,2.61155131847871e-07
"P4HB",8.25910916700242e-12,-0.27538512512649,0.5,0.637,2.7828242427298e-07
"KIAA0930",8.66675185713968e-12,0.350389633976124,0.443,0.397,2.92017537074464e-07
"CHMP1B",9.60518991215671e-12,0.402241322212082,0.471,0.443,3.23637268900208e-07
"CPM",1.09655437272418e-11,0.260256003643138,0.155,0.082,3.69473030345684e-07
"SF1",1.15003243933017e-11,-0.380434533350286,0.657,0.771,3.87491930107908e-07
"PPP1R18",1.19290407269559e-11,0.295899875603586,0.509,0.479,4.01937098254051e-07
"C19orf38",1.36018570432345e-11,0.307518962086544,0.37,0.292,4.58300971214744e-07
"IFITM1",1.46165779019862e-11,0.397836246172815,0.17,0.101,4.92490975829521e-07
"CTD-3252C9.4",1.48962372012581e-11,0.376257140820369,0.351,0.28,5.0191381625919e-07
"SNX2",1.49033497332552e-11,0.330703132045785,0.494,0.48,5.021534659123e-07
"CCND3",1.76578107055851e-11,-0.380156452896293,0.338,0.465,5.94962273913984e-07
"SQSTM1",1.98234459206116e-11,0.313331465087398,0.512,0.482,6.67931186849088e-07
"SPG21",2.53940267137934e-11,0.386610043822326,0.437,0.412,8.55626336094555e-07
"WDR83OS",2.55477721588886e-11,0.25094558559512,0.637,0.662,8.60806635121592e-07
"OAS3",2.58627163310353e-11,0.287866516679385,0.147,0.08,8.71418364057905e-07
"ATP1B3",2.65967654512221e-11,0.288019407123263,0.59,0.595,8.96151415113479e-07
"PHLDA2",2.72331302238122e-11,0.259348628607174,0.11,0.047,9.17593089761128e-07
"RELT",2.87704616235506e-11,0.339894014157508,0.293,0.222,9.69391933943913e-07
"METTL7A",3.16189239699117e-11,0.339022460124948,0.332,0.264,1.06536802424221e-06
"VAMP2",3.50251055958348e-11,0.253806274026358,0.64,0.65,1.18013590794606e-06
"TAGLN2",4.6963449997051e-11,0.301475375958518,0.757,0.746,1.58238648420064e-06
"EVI2A",5.12722199457194e-11,0.283564791087559,0.332,0.256,1.72756617885107e-06
"FAM129A",5.20771392199174e-11,0.376567430825137,0.308,0.245,1.7546871288759e-06
"GNAI3",6.28331779466821e-11,0.340554370671188,0.5,0.492,2.11710109773551e-06
"SELL",6.61703797602743e-11,0.261314395507569,0.562,0.503,2.22954477564268e-06
"ACP5",7.21218219898004e-11,0.264578734004155,0.21,0.136,2.43007267012433e-06
"SCO2",7.44264079674805e-11,0.337915343186729,0.366,0.308,2.50772339005629e-06
"TAGAP",7.47016579253722e-11,0.375117397938854,0.377,0.317,2.51699766213749e-06
"TUBB4B",9.29422194060956e-11,-0.354645521343472,0.558,0.693,3.13159514066898e-06
"ATP6V1F",1.0008386739649e-10,0.259746563608124,0.644,0.676,3.37222582805733e-06
"FAM49B",1.01839108269996e-10,0.28872172534984,0.586,0.581,3.43136691404925e-06
"RBPJ",1.09469771941887e-10,0.300726154443041,0.532,0.523,3.68847449580994e-06
"SAMSN1",1.18969112727857e-10,0.328930503479959,0.302,0.234,4.00854528425242e-06
"TLR1",1.32977896378897e-10,0.256298283900397,0.159,0.092,4.48055724059054e-06
"LPXN",1.53405807263247e-10,0.309784092643421,0.245,0.179,5.16885526992786e-06
"PHLDA1",1.8530116577926e-10,0.290835484392215,0.15,0.082,6.24353747976638e-06
"IL6R",1.98148051271623e-10,0.301924224056881,0.353,0.285,6.67640043954605e-06
"APOL6",2.27488501183535e-10,0.297771253491631,0.364,0.29,7.66499755887803e-06
"IFNGR1",2.39536891188453e-10,0.324317750549638,0.284,0.219,8.07095601170373e-06
"ACAP2",2.43103030910912e-10,0.337232930074265,0.501,0.483,8.19111352351228e-06
"TNFRSF1A",3.35638554710586e-10,0.341134154500198,0.354,0.31,1.13090054624185e-05
"DPEP2",3.82601269123513e-10,0.265605360966469,0.204,0.135,1.28913671618477e-05
"RNU11",4.81535080219164e-10,0.300235097740347,0.323,0.262,1.62248429929045e-05
"RASSF3",5.54335085843144e-10,0.281530214358697,0.28,0.208,1.86777663823989e-05
"RNASE6",7.54266403637515e-10,0.254369301384871,0.355,0.272,2.54142522041624e-05
"TAX1BP1",7.84184716260028e-10,0.324322179845503,0.498,0.496,2.64223198296654e-05
"MT-ND4L",1.07322384338108e-09,-0.28504809663515,0.82,0.868,3.6161204178882e-05
"CMTM6",1.2066398729571e-09,0.25057864377598,0.546,0.546,4.06565238794165e-05
"MYO1G",1.23836030444419e-09,0.3235160917852,0.431,0.392,4.17253120979424e-05
"NFIL3",1.28904417353966e-09,0.269424281704728,0.283,0.209,4.34330543832454e-05
"RAB7A",1.58404456745102e-09,0.289530692556129,0.535,0.552,5.33727976556948e-05
"LTB4R",1.62088746605957e-09,0.279683711914319,0.251,0.184,5.46141822814113e-05
"MAP3K1",1.86660779118345e-09,0.311757405240516,0.295,0.235,6.28934829161351e-05
"CTDNEP1",2.12293895274065e-09,0.252740918179901,0.551,0.577,7.15303050736434e-05
"NACC2",2.16618587773545e-09,0.253635096405024,0.174,0.109,7.29874669644181e-05
"OS9",2.25778774221516e-09,0.309076105592561,0.493,0.494,7.60739001861977e-05
"RNH1",3.03581219180084e-09,0.269822127159936,0.588,0.596,0.000102288655990538
"SEMA4A",3.35715947834463e-09,0.294526992831557,0.245,0.184,0.000113116131463344
"JAK2",3.64839894551591e-09,0.268866942695914,0.271,0.205,0.000122929154070213
"RASGRP4",3.8614724392324e-09,0.265963917265545,0.177,0.115,0.000130108452367497
"WAS",4.99333575491875e-09,0.259006763996538,0.556,0.552,0.000168245454926232
"NAAA",5.09220765656314e-09,0.295436237909048,0.265,0.209,0.000171576844780238
"ABTB1",5.55680402018316e-09,0.313502081723344,0.373,0.322,0.000187230954656051
"WIPF1",6.13682744436645e-09,0.303244461880861,0.493,0.48,0.000206774263910483
"KDM6B",6.62982522438654e-09,0.278095451883937,0.355,0.298,0.00022338533111048
"PTK2B",7.60785714243879e-09,0.302787349478656,0.397,0.357,0.000256339138557333
"SNX18",7.70077806882853e-09,0.306507625320983,0.234,0.174,0.000259470016251108
"OAS2",7.70118186972421e-09,0.268524274971919,0.169,0.11,0.000259483621918488
"SHTN1",1.56638865500654e-08,0.261303956821908,0.3,0.238,0.000527778993417903
"RHOQ",1.58803383416706e-08,0.299759950698716,0.315,0.264,0.000535072120084248
"RAB3D",1.70563574910801e-08,0.291868266102057,0.256,0.198,0.000574696909304452
"SCPEP1",2.04283495254945e-08,0.287084423119885,0.388,0.341,0.000688312808912013
"RSRP1",2.43605997109496e-08,-0.328928267803169,0.512,0.655,0.000820806046660736
"LCP2",2.50387188720545e-08,0.309321880692623,0.409,0.383,0.000843654593675006
"BIN2",2.94757161563548e-08,0.304759470698226,0.455,0.434,0.000993154780172219
"SP110",3.64983365252003e-08,0.309722819529183,0.347,0.304,0.0012297749508801
"SMCHD1",4.05079755066653e-08,0.343086833221205,0.491,0.496,0.00136487572672158
"IL10RB",4.14287894190963e-08,0.293844843248857,0.352,0.309,0.00139590163068703
"IRAK3",5.29011018720015e-08,0.288004715656117,0.387,0.347,0.00178244972647522
"PLSCR1",5.65790039553585e-08,0.363114426161273,0.342,0.309,0.00190637295927185
"VPS29",5.74985310989869e-08,0.282883321303821,0.497,0.505,0.00193735550684926
"TRAF3IP3",7.14354714369391e-08,0.253618624613409,0.385,0.353,0.00240694677459623
"RP11-467L13.7",7.49555744297359e-08,0.278784657074388,0.169,0.111,0.00252555312483552
"TMEM167A",1.03428510745494e-07,0.325076403790958,0.471,0.482,0.00348492024105869
"SRP14",1.04121684768172e-07,-0.278366026024742,0.842,0.844,0.00350827604657878
"ANKRD44",1.04630806428198e-07,0.28133339903674,0.366,0.326,0.0035254303917917
"PRMT9",1.06964411310665e-07,0.29695317376762,0.217,0.161,0.00360405887470155
"PLEKHB2",1.30352395318278e-07,0.352984062310876,0.353,0.329,0.00439209360785406
"C15orf39",1.50431216952675e-07,0.280903691196273,0.346,0.306,0.00506862942400344
"ATG16L2",1.65658935422205e-07,0.288860520646062,0.397,0.369,0.00558171217011577
"CRTAP",1.73794201215345e-07,0.31165352524476,0.424,0.41,0.00585582181574985
"ANKRD28",1.74379380281056e-07,-0.261031792474748,0.415,0.52,0.00587553883918989
"LMO4",1.85256289972622e-07,-0.260801018427681,0.39,0.523,0.00624202543433752
"SORL1",3.38252569002034e-07,0.281811654995833,0.474,0.451,0.0113970820599545
"MGAT1",4.73343963649459e-07,0.251918046003805,0.506,0.506,0.0159488515112049
"PRDX1",4.82810704581142e-07,-0.296052227159599,0.717,0.753,0.016267823880157
"SELPLG",4.95485463313672e-07,0.320834053104231,0.365,0.338,0.0166948872008909
"PARP14",6.36280419917571e-07,0.294280646926149,0.357,0.324,0.0214388324687026
"C20orf24",7.33329443452392e-07,0.302441185799926,0.493,0.517,0.0247088022676849
"SP100",7.87889092071006e-07,0.30220727712655,0.428,0.43,0.0265471350682405
"GNAQ",1.04946677213738e-06,0.278389864662955,0.451,0.448,0.0353607334203969
"NCOA4",1.06518711697055e-06,0.276162218316077,0.509,0.532,0.0358904147192057
"HIPK3",1.06903616560114e-06,0.262388317625128,0.279,0.234,0.0360201045637647
"GYG1",1.09269216526384e-06,0.303110076145511,0.277,0.239,0.0368171698163998
"IFI44",1.16915958962655e-06,0.308466330061388,0.206,0.162,0.0393936632128769
"BACH1",1.4562256868062e-06,0.27349815409509,0.281,0.236,0.0490660682912482
"ADD3",1.50892759509101e-06,0.293143731531693,0.378,0.354,0.0508418063889964
"MXD1",1.74274202725027e-06,0.270419940795444,0.387,0.361,0.0587199498661706
"RAB20",1.97657247475621e-06,0.251288916016579,0.202,0.155,0.0665986329644357
"HSP90B1",2.09576586232667e-06,-0.292140646820102,0.568,0.672,0.0706147349652347
"IFI35",3.39856905722297e-06,0.311805881294467,0.314,0.289,0.114511385814071
"FRAT2",5.25512552692968e-06,0.325392283098443,0.302,0.275,0.177066199504369
"UBAC2",6.86490840861767e-06,0.331403228633754,0.386,0.382,0.231306223919964
"MBD2",7.51345375501659e-06,0.250146499525424,0.486,0.503,0.253158310821529
"LACTB",9.73729874985759e-06,0.293952076102552,0.269,0.235,0.328088544077701
"ACTG1",1.46520734423222e-05,-0.359471677652206,0.974,0.945,0.493686962565605
"GNA13",2.29807257927078e-05,0.267375842500786,0.301,0.273,0.774312574859498
"CNIH4",3.02113733253175e-05,0.294532525303947,0.294,0.273,1
"RNF166",3.37399400173178e-05,0.271244238468067,0.317,0.296,1
"RAP1A",3.52354980163031e-05,0.276309179877877,0.418,0.425,1
"ARRB1",4.59413423907369e-05,0.261013124882663,0.337,0.326,1
"CD9",5.29096548589805e-05,-0.332350559171928,0.109,0.153,1
"SHISA5",9.44634993881624e-05,0.300771166054218,0.388,0.392,1
"CARS2",0.000115499654899552,0.259376760391067,0.419,0.433,1
"EPSTI1",0.000157670810345615,0.257136312775753,0.341,0.331,1
"MID1IP1",0.000292045581351628,0.315438655999903,0.393,0.388,1
"TMEM179B",0.000296952573274248,0.277622481259561,0.361,0.37,1
"CAMKK2",0.000298273174341364,0.252629374728459,0.307,0.291,1
"IRF8",0.000316046918254137,-0.501120547440252,0.268,0.31,1
"LAMP2",0.000493607507260914,0.274297326200819,0.391,0.41,1
"XIST",0.000685058806922699,-0.387828256327899,0.804,0.838,1
"SNX6",0.00081013443072526,0.251349748327833,0.436,0.469,1
"ATP6V1B2",0.000861659090137773,0.283361109857594,0.338,0.337,1
"ARL8A",0.0015815898834102,0.270152734567432,0.309,0.305,1
"SNAP23",0.00197436879900613,0.253798998060307,0.302,0.299,1
"NEU1",0.00261380547225339,0.287105326441433,0.32,0.315,1
"ASAP1",0.00288425978704989,0.260578262831735,0.318,0.319,1
"TRIOBP",0.00417658625416932,0.258676322645933,0.337,0.344,1
"YBX3",0.00552977365298568,-0.2800374682818,0.713,0.749,1
"ATP6V1E1",0.00575607179804142,0.273593766000889,0.334,0.351,1
"HACD4",0.0134538929475126,0.253469831208962,0.317,0.328,1
"EIF4E",0.0200861990772818,0.261801396448316,0.357,0.383,1
"CTDSPL",0.0480755969272787,0.275126877914404,0.227,0.226,1
"EREG",0.131741904667539,0.268542293313772,0.412,0.421,1
"RCSD1",0.405244765574762,-0.256493789761289,0.492,0.557,1
