"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LSM4",6.00158272896256e-22,-0.342859086006782,0.551,0.74,2.02217328469664e-17
"SRI",6.98143123321164e-22,-0.292466296909974,0.651,0.811,2.35232343971833e-17
"PTTG1",1.19373207555168e-21,-0.256555690589315,0.295,0.513,4.02216085536384e-17
"ZFAND1",1.28029509111611e-21,0.289533852795947,0.692,0.669,4.31382628000663e-17
"UQCR10",1.56549581533827e-21,-0.379811984193726,0.803,0.897,5.27478160020077e-17
"SNRNP70",2.88127140064488e-21,-0.267014998283785,0.56,0.76,9.70815585733285e-17
"S100A9",3.30969863060046e-21,-2.35773254786319,0.038,0.127,1.11516985659452e-16
"ATP5J2",3.76335860138507e-21,-0.396924893018955,0.792,0.871,1.26802604715068e-16
"PSMA5",4.45765996262322e-21,-0.272254230097021,0.578,0.768,1.50196394780627e-16
"TMSB4X",4.95163831009261e-21,-1.31594594659385,0.967,0.964,1.6684050122026e-16
"TYMP",6.60490245892728e-21,-0.279513840459223,0.163,0.328,2.22545583451096e-16
"PFN1",1.11804750920683e-20,-0.430703236676816,0.937,0.959,3.76714927752149e-16
"POLR2E",1.27221337570001e-20,-0.290339878190354,0.549,0.724,4.28659574808362e-16
"FHL1",1.31789278562896e-20,0.302408658422297,0.57,0.484,4.44050795189822e-16
"ALDOA",1.51034475401297e-20,-0.297525259384071,0.942,0.957,5.08895561417129e-16
"VAMP2",1.92360205478481e-20,0.284586640371003,0.846,0.807,6.48138476339193e-16
"LIMS1",2.16704823675725e-20,-0.572309184456004,0.62,0.774,7.30165232892986e-16
"IFITM2",2.67599445929577e-20,-0.329475567585087,0.553,0.738,9.01649573115117e-16
"AP3S1",2.75928871735749e-20,0.276895567004761,0.614,0.573,9.29714740426434e-16
"TOMM20",3.62039512268876e-20,-0.255026275575511,0.792,0.883,1.21985593263875e-15
"STK17B",3.62985509123805e-20,-0.265705658191424,0.341,0.549,1.22304337444175e-15
"TPM1",3.78779479356394e-20,-0.451484666785489,0.376,0.563,1.27625957774344e-15
"ADI1",5.19527348694475e-20,-0.261291858270667,0.388,0.606,1.75049544869117e-15
"COX5B",5.83588050267575e-20,-0.285388480064679,0.868,0.915,1.96634157657157e-15
"CPVL",6.06260732034586e-20,0.299067244649182,0.569,0.467,2.04273491051733e-15
"APOE",6.62261182005111e-20,-0.443163495359555,0.033,0.112,2.23142282664802e-15
"GSTO1",1.39585706495719e-19,-0.365684971206424,0.755,0.871,4.70320079466675e-15
"FNTA",1.40448390273729e-19,0.259217971234366,0.662,0.625,4.73226806188302e-15
"TSPAN3",1.57639533215481e-19,0.325601876610491,0.616,0.58,5.31150643216243e-15
"NCKAP1L",1.62816372905591e-19,0.310153781444276,0.6,0.549,5.48593486868098e-15
